start	end	text
8900000	8902000	it doesn't share
8902000	8904000	Oh, it doesn't
8904000	8906000	That's so silly
8906000	8908000	Well, it is working
8908000	8910000	I can tell you that much
8910000	8912000	It is working
8912000	8914000	Just putting up search equals
8914000	8916000	Okay, I'll have to believe you on this
8916000	8918000	So
8918000	8920000	Okay, so maybe let's
8920000	8922000	I think I might
8922000	8924000	have to drive this a little bit
8924000	8926000	if you don't mind
8926000	8928000	I will need your help
8928000	8930000	as well, I think, because I
8930000	8932000	can only do the parts that I know about
8932000	8934000	So I'm gonna
8934000	8936000	go to the thing
8936000	8938000	called root.client.js
8938000	8940000	and it's kind of interesting
8940000	8942000	You do have
8942000	8944000	kind of the server entry point and the client
8944000	8946000	entry point
8946000	8948000	and it's a bit confusing because conceptually
8948000	8950000	it's the server entry point that's
8950000	8952000	the real root of your app
8952000	8954000	It's the real root
8954000	8956000	where things start conceptually
8956000	8958000	but then
8958000	8960000	in reality, you do need this bootstrapping
8960000	8962000	thing that makes
8962000	8964000	this real root appear somewhere on the page
8964000	8966000	Yeah, what I really want to call it is
8966000	8968000	bootstrapping and index
8968000	8970000	Yeah
8970000	8972000	I think that's what it is
8972000	8974000	It's also kind of like, if you think about
8974000	8976000	how would it work with nested routing
8976000	8978000	you would also
8978000	8980000	have the server
8980000	8982000	be the root
8982000	8984000	It would also be possible to start
8984000	8986000	from the middle of
8986000	8988000	some nested route and treat that
8988000	8990000	as a root, and that's what happens with
8990000	8992000	navigations in NextAppRouter
8992000	8994000	and then this thing
8994000	8996000	that you have here, this bootstrapping
8996000	8998000	thing, that would turn
8998000	9000000	into the client-side
9000000	9002000	routing part
9002000	9004000	that bootstraps
9004000	9006000	the top-level thing, but also
9006000	9008000	bootstraps these holes
9008000	9010000	and manages
9010000	9012000	how to slot in the server responses
9012000	9014000	into them
9014000	9016000	This is hidden in a framework, that's what
9016000	9018000	Next.js does, for example
9018000	9020000	but we're going to do a simple
9020000	9022000	version of that where it only bootstraps
9022000	9024000	them at the top, but I'm just saying
9024000	9026000	if you were building a nested router
9026000	9028000	you would have to
9028000	9030000	have a very similar thing
9030000	9032000	managing it somewhere
9032000	9034000	around your
9034000	9036000	route holes
9036000	9038000	to replace them
9038000	9040000	if necessary
9040000	9042000	But yeah, so
9042000	9044000	you have this thing where here
9044000	9046000	so these are internal APIs
9046000	9048000	this file is the
9048000	9050000	kind of stuff that, as a product developer, you
9050000	9052000	wouldn't touch or do any of
9052000	9054000	that, and I also
9054000	9056000	want to make clear that
9056000	9058000	all of this stuff below is
9058000	9060000	for debugging, because it's
9060000	9062000	your dev panel component
9062000	9064000	so it actually has nothing to do with React
9064000	9066000	but then
9066000	9068000	as a framework developer
9068000	9070000	this part is kind of the bootstrap
9070000	9072000	where you're like
9072000	9074000	okay, here's where
9074000	9076000	I'm going to move this here because it's unrelated
9076000	9078000	Yep
9078000	9080000	Like
9080000	9082000	Honestly, all of this is unrelated
9082000	9084000	This was me trying to
9084000	9086000	I never finished it
9086000	9088000	Wait, show me
9088000	9090000	what did you delete?
9090000	9092000	Yeah, this was some code I was writing
9092000	9094000	to allow multiple routes
9094000	9096000	and all it was really doing is getting
9096000	9098000	the current window location and fetching the
9098000	9100000	file that corresponds to that location
9100000	9102000	Okay, yeah, no, we don't need
9102000	9104000	that, but we are going to need something
9104000	9106000	similar, but let's
9106000	9108000	delete this for now, it's fine, let's delete this
9110000	9112000	So what I'm going to do is
9112000	9114000	what it currently does
9114000	9116000	I don't love this, can I just rename this
9116000	9118000	to slash
9118000	9120000	Yeah
9120000	9122000	I'll see what source code needs to be fixed to make that work
9122000	9124000	but yeah, that's what it is
9124000	9126000	I think it's in the
9126000	9128000	handler, right?
9128000	9130000	Yeah, I think it might just be this
9130000	9132000	So maybe let's change this
9132000	9134000	to rsc, let's verify that it
9134000	9136000	still loads
9136000	9138000	I mean, obviously it doesn't have to be called that way
9138000	9140000	I just kind of want to stress that
9140000	9142000	Okay, yeah, so there's just one
9142000	9144000	endpoint, it's not like multiple files
9144000	9146000	or anything, it's just one endpoint
9146000	9148000	And so I'm going to make a react
9148000	9150000	component that's like
9150000	9152000	I don't know, I'm going to call it
9152000	9154000	like boots
9154000	9156000	I don't know, client
9156000	9158000	root or something like this
9158000	9160000	which is just this bootstrapping
9160000	9162000	thing
9162000	9164000	And currently
9166000	9168000	Yeah, I'm going to move
9168000	9170000	I'm going to move this a little bit, so I'll make it
9170000	9172000	render restrict
9172000	9174000	mode, and I'm just going to do this
9174000	9176000	client root thing here
9176000	9178000	Okay
9178000	9180000	Our
9180000	9182000	component
9182000	9184000	And then I'm going to
9184000	9186000	So again, this
9186000	9188000	is like create from fetch
9188000	9190000	This is like an internal API
9190000	9192000	for framework developers
9192000	9194000	This is the protocol reader
9194000	9196000	So we have a protocol writer
9196000	9198000	that runs on the server, so if you go
9198000	9200000	to
9200000	9202000	the
9202000	9204000	Yeah, so if you
9204000	9206000	go to the handler, this is where
9206000	9208000	you wrote this logic
9208000	9210000	for the actual handler
9210000	9212000	of this endpoint that runs
9212000	9214000	server components, you'll see
9214000	9216000	you have
9216000	9218000	So you call this react-server-dom
9218000	9220000	which is maybe a bit
9220000	9222000	confusing because people might think it's
9222000	9224000	like react-dom-server
9224000	9226000	I didn't know what to call it
9226000	9228000	Yeah, I don't know either
9228000	9230000	React-server-dom-webpack
9230000	9232000	And I thought, is that really what it is?
9232000	9234000	But that's the package
9234000	9236000	I don't think we actually figured out
9236000	9238000	how to name this thing
9238000	9240000	This is not
9240000	9242000	SSR, this is not
9242000	9244000	the react-dom-server
9244000	9246000	that emits HTML
9246000	9248000	This is the thing that emits
9248000	9250000	This is the protocol writer
9250000	9252000	This is the thing that executes
9252000	9254000	your server components
9254000	9256000	and emits this protocol
9256000	9258000	this streaming thing that you show
9258000	9260000	in the dev panel
9260000	9262000	And so the
9262000	9264000	it comes from this package
9264000	9266000	I don't actually think you need
9266000	9268000	that browser here, I think this should just work
9268000	9270000	Can you check if that
9270000	9272000	Oh, I guess I broke some other
9272000	9274000	I think it'll try to import
9274000	9276000	the node version, and that uses
9276000	9278000	pipes, and I was like, I think I can do it simpler
9278000	9280000	So I did it this way
9280000	9282000	Okay, cool
9282000	9284000	Alright, and then
9286000	9288000	Yeah, if I go to the correspondent
9288000	9290000	this is the reader
9290000	9292000	This is the thing that
9292000	9294000	reads the client protocol
9294000	9296000	and really, all it does
9296000	9298000	is it turns it into
9298000	9300000	JSX, essentially
9300000	9302000	So it converts the
9302000	9304000	it streams the output
9304000	9306000	from the server, and it converts it
9306000	9308000	to a tree of
9308000	9310000	lazy components that get
9310000	9312000	filled in later
9312000	9314000	And this is why
9314000	9316000	it's kind of funny, React
9316000	9318000	the React library
9318000	9320000	doesn't really have any code to support
9320000	9322000	server components
9322000	9324000	because it's
9324000	9326000	like, this ability to
9326000	9328000	render a tree from the server
9328000	9330000	it relies on exactly the same
9330000	9332000	mechanism that, for example, React.lazy
9332000	9334000	uses, which is just
9334000	9336000	this built-in support in React
9336000	9338000	to have a tree where some parts
9338000	9340000	are not ready, and then suspense will catch
9340000	9342000	them, and so this is the thing that
9342000	9344000	translates from the protocol
9344000	9346000	to a lazy React tree, and then
9346000	9348000	React knows how to deal with lazy trees
9350000	9352000	And so the
9352000	9354000	we could maybe
